,Status,City
8117,current,Lukkarya
8118,current,Poto
8119,city not found,Penyaring Bawah
8120,current,Orong
8121,city not found,Labuhanbadas
8122,current,Sebasang
8123,city not found,Baodesasampar
8124,city not found,Teluksantong
8125,current,Sukamaju
8126,current,Sebedo
8127,current,Muer
8128,current,Maronge
8129,current,Parang
8130,city not found,Kembansari
8131,city not found,Bantu
8132,city not found,Ampu
8133,current,Juranalas
8134,current,Lopok
8135,city not found,Lunyuk Rea
8136,city not found,Songkar B
8137,city not found,Labangka Satu
8138,current,Mekarjaya
8139,current,Muhajirin
8140,current,Padasuka
8141,current,Lekong
8142,current,Seseng
8143,current,Lenangguar
8144,city not found,Gontar
8145,current,Kelungkung
8146,city not found,Lunyuk
8147,current,Kalimango
8148,current,Motong Barat
8149,success,Sumbawa Besar
8150,current,Simu
8151,current,Dalam
8152,current,Mapinrea
8153,current,Baturotok
8154,current,Batudulang
8155,city not found,Sempe Atas
8156,current,Luar
8157,current,Baru
8158,city not found,Bosnik
8159,city not found,Korem
8160,city not found,Kameri
8161,city not found,Wardo
8162,city not found,Fatupael
8163,current,Oesao
8164,current,Babau
8165,current,Soba
8166,city not found,Kaisalun
8167,city not found,Camplong Kota Satu
8168,city not found,Fatumetan
8169,city not found,Oehaunu
8170,city not found,Sonraen
8171,city not found,Baun
8172,city not found,Oematnunu
8173,city not found,Oemofa
8174,city not found,Kaem
8175,city not found,Tasikona
8176,city not found,Fuan
8177,city not found,Hueknutu
8178,city not found,Oeri’u
8179,city not found,Mekon
8180,city not found,Potibaun
8181,city not found,Taen Tengah
8182,city not found,Buraen
8183,city not found,Kuanfeu
8184,city not found,Klamik
8185,city not found,Naifalo
8186,city not found,Kolomanu
8187,city not found,Piaklain
8188,city not found,Oeteta
8189,city not found,Kairane
8190,city not found,Oenaek
8191,city not found,Uitao
8192,city not found,Batuna Satu
8193,city not found,Nis’oni
8194,city not found,Uitiuhtuan
8195,current,Oenesu
8196,city not found,Tanenofunan
8197,city not found,Sepedale
8198,city not found,Oenuntono
8199,city not found,Habo
8200,city not found,Tunmunih
8201,current,Naikolan
8202,city not found,Hauhena
8203,city not found,Bikoen
8204,current,Bolok
8205,current,Pitai
8206,city not found,Banupo
8207,city not found,Lelogama
8208,city not found,Tuanak
8209,city not found,Oehani
8210,current,Merdeka
8211,city not found,Naibonat
8212,city not found,Camplong
8213,city not found,Buka
8214,city not found,Kiupakas
8215,city not found,Kasmabaki
8216,city not found,Oelbiteno
8217,current,Oeltua
8218,city not found,Oelbanu
8219,city not found,Bokong Timur
8220,city not found,Aeka
8221,current,Sumlili
8222,city not found,Kiuteta
8223,city not found,Ponain
8224,city not found,Takari
8225,city not found,Oebelo
8226,city not found,Siumate
8227,city not found,Mukifeto
8228,city not found,Pukdale
8229,city not found,Oenenas
8230,city not found,Oepula
8231,city not found,Kusbese
8232,current,Tuapukan
8233,city not found,Boitimu
8234,city not found,Kiukasen
8235,city not found,Nunkurus
8236,current,Tarus
8237,city not found,Oekabiti
8238,city not found,Fuskou
8239,city not found,Nonpuah
8240,city not found,Tanbira
8241,city not found,Bitobe
8242,city not found,Bieto
8243,city not found,Taimaman
8244,city not found,Anoek
8245,city not found,Taklale
8246,city not found,Muke
8247,city not found,Bonak
8248,current,Kampungbaru
8249,city not found,Oesain
8250,current,Penfui
8251,city not found,Hausisi
8252,city not found,Huilelot
8253,city not found,Leloboko
8254,city not found,Otan
8255,city not found,Bijaenaka
8256,city not found,Tuamese
8257,city not found,Fatukanutu
8258,current,Lasiana
8259,city not found,Huelkail
8260,city not found,Uiasa
8261,city not found,Oibioin
8262,city not found,Koblain
8263,city not found,Nefoneut
8264,city not found,Oekuu
8265,city not found,Timon
8266,city not found,Oekero
8267,city not found,Letkole
8268,city not found,Bipolo
8269,city not found,Kuanheum
8270,city not found,Kuanheum
8271,city not found,Oelamasi
8272,city not found,Tuatuka
8273,city not found,Ekateta
8274,current,Pariti
8275,current,Baumata
8276,city not found,Sungsang
8277,city not found,Baserah
8278,current,Talangbetutu
8279,city not found,Sungaigerong
8280,city not found,Pangkalan Balai
8281,city not found,Lubuk Jambi
8282,city not found,Muara Lembu
8283,city not found,Teluk Kuantan
8284,current,Tolitoli
8285,current,Tinabogan
8286,current,Ogotua
8287,city not found,Cerenti
8288,current,Kota Binjai
8289,city not found,Muara Soma
8290,current,Rantau Panjang
8291,city not found,Bagok
8292,city not found,Siabu
8293,current,Peureulak
8294,city not found,Beusa Seberang
8295,city not found,Bayeuen
8296,city not found,Kotanopan
8297,city not found,Natal
8298,city not found,Buket Teukuh
8299,city not found,Panyambungan
8300,city not found,Simpang Ulim
8301,city not found,Langkahan
8302,city not found,Seuneubok Bayu
8303,city not found,Idi Rayeuk
8304,current,Sungai Raya
8305,city not found,Penaron
8306,city not found,Idi Cut
8307,city not found,Terentang
8308,city not found,Batuampar
8309,city not found,Telukpakedai
8310,city not found,Padangtikar
8311,current,Kubu
8312,city not found,Sungaikakap
8313,city not found,Waghete
8314,city not found,Simpang Teritit
8315,city not found,Simpang Tiga Redelong
8316,city not found,Tubei
8317,city not found,Batumandi
8318,city not found,Sungaiturak
8319,current,Salakan
8320,city not found,Lampihung
8321,city not found,Juai
8322,current,Paringin
8323,current,Awayan
8324,current,Banggai
8325,city not found,Halong
8326,city not found,Mungkuruyam
8327,city not found,Putatbasiun
8328,current,Lasusua
8329,city not found,Binawara
8330,city not found,Satui
8331,city not found,Batulicin
8332,city not found,Pagatan
8333,current,Donggala
8334,current,Lais
8335,city not found,Argamakmur
8336,city not found,Ketahun
8337,city not found,Pelabuhan Dagang
8338,current,Mambi
8339,current,Kuala Tungkal
8340,current,Mamasa
8341,city not found,Siak Sri Indrapura
8342,current,Pangkalan Kerinci
8343,current,Teluk Pinang
8344,city not found,Enok
8345,city not found,Tembilahan
8346,city not found,Khairiahmandah
8347,city not found,Sapat
8348,city not found,Sungai Salak
8349,city not found,Pulau Kijang
8350,city not found,Paya Dapur
8351,city not found,Terbangan
8352,current,Bakungan
8353,city not found,Seubadeh
8354,current,Pulo Ie
8355,city not found,Mersak
8356,city not found,Pulopaya
8357,city not found,Krueng Luak
8358,city not found,Meukek
8359,city not found,Suak Bakung
8360,city not found,Samadua
8361,city not found,Rengat
8362,city not found,Air Molek
8363,city not found,Peranap
8364,city not found,Pangkalan Kasai
8365,city not found,Tiom
8366,city not found,Karubaga
8367,city not found,Kolaka
8368,city not found,Simbune
8369,city not found,Suek
8370,city not found,Susoh
8371,city not found,Blangpidie
8372,city not found,Kotabahagia
8373,city not found,Tangantangancut
8374,city not found,Peuleumat
8375,city not found,Kota Trieng
8376,city not found,Babah Rot
8377,city not found,Selat Panjang
8378,city not found,Pulau Temiang
8379,city not found,Muara Tebo
8380,city not found,Sungai Bengkal
8381,city not found,Tobadak
8382,current,Kepoh
8383,current,Kalumpang
8384,current,Tapalang
8385,current,Babana
8386,current,Rantau Panjang
8387,city not found,Bangko
8388,city not found,Muara Siau
8389,city not found,Jangkat
8390,current,Tobelo
8391,current,Rumbia
8392,city not found,Kau
8393,city not found,Kajeung
8394,city not found,Kuala Bhee
8395,current,Meureubo
8396,current,Drien Rampak
8397,city not found,Banda Layung
8398,city not found,Pantai Ceuremen
8399,city not found,Keudee Aron
8400,success,Meulaboh
8401,current,Duri
8402,city not found,Titi Akar
8403,city not found,Kador
8404,city not found,Pajak
8405,current,Batu Panjang
8406,city not found,Bangsal Aceh
8407,city not found,Bengkalis
8408,current,Pasir Panjang
8409,current,Rundeng
8410,city not found,Jambi Baru
8411,city not found,Langara
8412,city not found,Munse
8413,current,Unaaha
8414,current,Tulehu
8415,city not found,Waipia
8416,current,Saparua
8417,city not found,Masohi
8418,city not found,Wahai
8419,current,Pelau
8420,city not found,Tehoru
8421,current,Hila
8422,city not found,Labuhan Bajau
8423,city not found,Luan Balu
8424,current,Sinabang
8425,city not found,Lauke
8426,city not found,Sibigo
8427,city not found,Kuala Tuha
8428,current,Penajam
8429,current,Waru
8430,current,Binanga
8431,city not found,Sosopan
8432,city not found,Sibuhuan
8433,city not found,Ujungbatu
8434,city not found,Pasarujungbatu
8435,city not found,Sidikalang
8436,city not found,Muara Bulian
8437,city not found,Muara Tembesi
8438,current,Mersam
8439,success,Manggar
8440,city not found,Wurigelebur
8441,city not found,Bingintelok
8442,city not found,Surulangun Rawas
8443,city not found,Muara Rupit
8444,city not found,Muara Beliti
8445,city not found,Terawas
8446,city not found,Muararupit
8447,city not found,Muaralakitan
8448,current,Pimpi
8449,current,Boroko
8450,current,Bolangitang
8451,current,Tanah Merah
8452,city not found,Bambol
8453,city not found,Ngkan
8454,city not found,Kutacane
8455,city not found,Lawepakam
8456,city not found,Lawesigalagala Timur
8457,city not found,Seupakat
8458,city not found,Mbarung
8459,city not found,Ansus
8460,current,Serui
8461,city not found,Sumberbaba
8462,current,Kayu Agung
8463,city not found,Pedamaran
8464,current,Tanjung Lubuk
8465,current,Tanjung Lubuk
8466,city not found,Padangguci
8467,city not found,Bintuhan
8468,city not found,Nipah Panjang
8469,city not found,Muara Sabak
8470,city not found,Bikondini
8471,city not found,Kebayakan
8472,city not found,Kute Panang
8473,city not found,Pegasing
8474,city not found,Angkup
8475,city not found,Kuala Bintang
8476,city not found,Isak
8477,city not found,Celala
8478,city not found,Kemil
8479,city not found,Takengon
8480,city not found,Rusip
8481,city not found,Jagongjeget
8482,current,Rantau Panjang
8483,city not found,Sarolangun
8484,city not found,Muara Limun
8485,current,Pauh
8486,city not found,Padang Aro
8487,city not found,Muaralabuh
8488,city not found,Bengkayang
8489,city not found,Sungaiduri
8490,city not found,Lubukgadang
8491,city not found,Samalantan
8492,current,Wotu
8493,current,Wonorejo
8494,current,Malili
8495,current,Mangkutana
8496,city not found,Ngabang
8497,city not found,Menjalin
8498,city not found,Mandor
8499,current,Karangan
8500,current,Kairatu
8501,current,Taniwel
8502,current,Piru
8503,current,Sukamaju
8504,current,Masamba
8505,current,Bonebone
8506,current,Bunobogu
8507,current,Buol
8508,current,Lamadong
8509,current,Kali
8510,current,Bokat
8511,city not found,Senayang
8512,city not found,Daik Lingga
8513,city not found,Alue Bilie
8514,city not found,Suka Makmue
8515,city not found,Beutong Ateuh
8516,city not found,Blang Ara
8517,city not found,Mukomuko
8518,city not found,Ipuh
8519,current,Sawirara
8520,current,Kabondok
8521,current,Alanga
8522,current,Manukaka
8523,current,Lawonda
8524,current,Wailolung
8525,current,Manuakalada
8526,current,Parewatana
8527,current,Prailangina
8528,current,Galubakul
8529,current,Katikuloko
8530,current,Kambatatamakawu
8531,current,Tanatoku
8532,current,Tamaau
8533,current,Matumadua
8534,current,Waihibar
8535,current,Tamanaimahu
8536,current,Tanarara
8537,current,Lokuuy
8538,current,Waikambila
8539,current,Sangumata
8540,current,Pahomba
8541,current,Bolubewa
8542,success,Babat
8543,current,Sekayu
8544,city not found,Bayunglincir
8545,city not found,Gunungbatubesar
8546,current,Stagen
8547,city not found,Manunggulama
8548,current,Lontar
8549,city not found,Pudi
8550,city not found,Tanjungsamalantakan
8551,current,Pantai
8552,city not found,Allealle
8553,city not found,Sungaikupang
8554,city not found,Hampang
8555,city not found,Bakau
8556,current,Kotabaru
8557,city not found,Tanjungbatu
8558,city not found,Sungaibali
8559,current,Molibagu
8560,current,Kasiguncu
8561,current,Pendolo
8562,city not found,Tentena
8563,current,Tagolu
8564,city not found,Sekadau
8565,city not found,Wairinding
8566,city not found,Maradabangga
8567,current,Billa
8568,city not found,Laironja
8569,current,Baing
8570,city not found,Kapunduk
8571,current,Kamalaputi
8572,city not found,Tatunggu
8573,current,Karipidita
8574,current,Nggongi
8575,current,Penang
8576,current,Tanahwurung
8577,current,Lairoka
8578,current,Napu
8579,city not found,Kalangga
8580,current,Laau
8581,city not found,Bidihunggar
8582,current,Tawui
8583,current,Mbulung
8584,current,Pahenya
8585,current,Praingkareha
8586,current,Lailunggi
8587,city not found,Karawatu
8588,city not found,Kananggar
8589,current,Malahar
8590,current,Laiponda
8591,city not found,Tanarara Timur
8592,city not found,Kombapari
8593,city not found,Kowingir
8594,city not found,Kanjilu
8595,current,Palamadu
8596,current,Mangga Dua
8597,city not found,Matawaimaringu
8598,current,Meurumba
8599,current,Lajarik
8600,city not found,Patawang
8601,current,Karita
8602,current,Laetako
8603,current,Kawangu
8604,city not found,Rambangaru
8605,city not found,Ngalu
8606,city not found,Retijawa
8607,current,Bidikotak
8608,city not found,Tangguhang
8609,current,Kawangu Satu
8610,current,Mburukullu
8611,current,Tanamiting
8612,current,Umburarameha
8613,current,Praimarada
8614,current,Tarimbang
8615,current,Umakadambung
8616,current,Karara
8617,current,Nggongi Satu
8618,current,Praiyawang
8619,current,Landa
8620,current,Tanabara
8621,current,Panjir
8622,current,Laimuda
8623,city not found,Nggai
8624,city not found,Kandangubuku
8625,current,Walakeri
8626,current,Walakeri
8627,current,Ngarangiakambera
8628,current,Umanggudang
8629,current,Wanga
8630,city not found,Kaliuda
8631,current,Tambulatana
8632,current,Apuhambati
8633,current,Latang
8634,city not found,Kalumbang
8635,current,Maumaru
8636,current,Wahang Dua
8637,city not found,Rutu
8638,city not found,Ratilangi
8639,city not found,Palindi
8640,current,Dofa
8641,current,Bobong
8642,city not found,Sanana
8643,city not found,Tayan
8644,city not found,Meliau
8645,current,Sanggau
8646,city not found,Ampana
8647,city not found,Dufa-Dufa
8648,current,Laiwui
8649,city not found,Guruafin
8650,current,Labuha
8651,current,Lemito
8652,city not found,Pangkalan Bunut
8653,current,Teluk Dalam
8654,city not found,Marisa
8655,city not found,Jenamas
8656,city not found,Buntok
8657,city not found,Buranga
8658,city not found,Tamiang Layang
8659,city not found,Mengkalip
8660,city not found,Handilenam
8661,city not found,Loajanan
8662,city not found,Loakulu
8663,current,Wamena
8664,city not found,Sangasangadalam
8665,city not found,Samboja
8666,city not found,Palaran
8667,city not found,Kahala
8668,current,Anggana
8669,city not found,Muarabadak
8670,current,Tenggarong
8671,city not found,Sebulu
8672,city not found,Daruba
8673,current,Salak
8674,current,Sukarama
8675,city not found,Letung
8676,city not found,Sabang Barat
8677,city not found,Sabang Mawang Barat
8678,city not found,Cemaga
8679,current,Tanjung
8680,current,Harapan Jaya
8681,city not found,Serasan
8682,city not found,Matak
8683,current,Ranai
8684,city not found,Tarempa
8685,city not found,Kelarik
8686,city not found,Sedanau
8687,city not found,Mulia
8688,current,Namlea
8689,current,Airbuaya
8690,city not found,Bomomani
8691,city not found,Kigamani
8692,city not found,Moanemani
8693,city not found,Saumlaki
8694,city not found,Kotabesi
8695,city not found,Semuda
8696,city not found,Longkali
8697,city not found,Ilaga
8698,current,Kerang
8699,city not found,Longikis
8700,city not found,Tana Paser
8701,city not found,Beoga
8702,city not found,Batusopang
8703,city not found,Muarakomam
8704,city not found,Kuaro
8705,city not found,Kotawaringin
8706,city not found,Nanga Bulik
8707,current,Pangkalan Bun
8708,current,Kumai
8709,city not found,Bilogai
8710,city not found,Nangah Pinoh
8711,city not found,Sorendiweri
8712,city not found,Korido
8713,current,Sukadana
8714,city not found,Tembagapura
8715,city not found,Uta
8716,city not found,Mapurujaya
8717,city not found,Basarang
8718,city not found,Mandumai
8719,city not found,Matangai
8720,current,Barimba
